url_length,num_dots,num_hyphens,uses_ip_domain,has_at_symbol,uses_https,num_subdomains,suspicious_keyword_count,uses_punycode,domain_entropy,has_password_field,num_forms,external_form_action,num_iframes,external_links_ratio,has_hidden_inputs,label
35,2,0,0,0,1,1,0,0,3.6133,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
35,2,0,0,0,1,1,0,0,3.5364,0,0,0,0,0.0,0,1
18,1,1,0,0,1,0,0,0,3.1699,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
25,1,0,0,0,1,0,0,0,3.625,0,0,0,0,0.0,0,0
21,2,0,0,0,1,1,0,0,2.8554,0,0,0,0,0.0,0,0
37,2,0,0,0,1,1,1,0,3.8144,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.6464,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,3.1699,0,0,0,0,0.0,0,0
40,2,3,0,0,1,1,0,0,3.7324,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.9219,0,0,0,0,0.0,0,0
31,2,1,0,0,1,1,0,0,3.6635,0,0,0,0,0.0,0,1
22,1,0,0,0,1,0,0,0,3.7004,0,0,0,0,0.0,0,0
35,1,0,0,0,1,0,0,0,3.8253,0,0,0,0,0.0,0,1
38,1,0,0,0,1,0,0,0,3.085,0,0,0,0,0.0,0,1
39,2,0,0,0,1,1,0,0,4.0281,0,0,0,0,0.0,0,1
39,2,1,0,0,0,1,0,0,3.8042,0,0,0,0,0.0,0,1
46,2,0,0,0,1,1,0,0,4.0208,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,2.8454,0,0,0,0,0.0,0,0
27,1,0,0,0,1,0,0,0,3.3502,0,0,0,0,0.0,0,0
88,3,0,0,0,1,2,0,0,4.6335,0,0,0,0,0.0,0,1
43,2,2,0,0,0,1,0,0,4.1179,0,0,0,0,0.0,0,1
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
41,2,2,0,0,1,1,0,0,4.0306,0,0,0,0,0.0,0,1
43,2,1,0,0,1,1,0,0,4.2784,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.9219,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.3927,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
37,2,0,0,0,1,1,0,0,3.9947,0,0,0,0,0.0,0,1
55,2,1,0,0,1,1,0,0,3.9899,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
117,2,1,0,0,0,1,0,0,4.3237,0,0,0,0,0.0,0,1
51,3,0,0,0,0,2,1,0,3.5945,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
44,2,1,0,0,0,1,0,0,4.317,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
23,1,0,0,0,1,0,0,0,3.2359,0,0,0,0,0.0,0,0
40,2,1,0,0,1,1,0,0,3.9501,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,2.914,0,0,0,0,0.0,0,0
39,1,3,0,0,1,0,0,0,3.8062,0,0,0,0,0.0,0,0
46,2,2,0,0,1,1,0,0,3.838,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.1887,0,0,0,0,0.0,0,0
47,3,0,0,0,1,2,0,0,3.6425,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.5033,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
20,1,1,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
23,1,0,0,0,1,0,0,0,3.2359,0,0,0,0,0.0,0,0
28,2,0,0,0,1,1,0,0,3.8219,0,0,0,0,0.0,0,1
30,1,0,0,0,1,0,0,0,3.404,0,0,0,0,0.0,0,0
43,3,0,0,0,0,2,0,0,4.2527,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.2359,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
31,2,0,0,0,0,1,0,0,3.4387,0,0,0,0,0.0,0,1
34,2,0,0,0,0,1,0,0,3.7784,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.7219,0,0,0,0,0.0,0,0
22,1,1,0,0,1,0,0,0,3.3347,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
48,2,1,0,0,0,1,0,0,3.9579,0,0,0,0,0.0,0,1
22,1,1,0,0,1,0,0,0,3.3927,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,3.1699,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.027,0,0,0,0,0.0,0,0
41,2,0,0,0,1,1,0,0,4.2028,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
38,2,1,0,0,1,1,0,0,4.0044,0,0,0,0,0.0,0,1
25,2,1,0,0,1,1,1,0,2.8994,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,0
44,2,1,0,0,1,1,0,0,4.1934,0,0,0,0,0.0,0,1
54,2,0,0,0,1,1,0,0,3.7849,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.585,0,0,0,0,0.0,0,0
40,2,0,0,0,0,1,0,0,4.3091,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
29,1,0,0,0,1,0,0,0,3.5464,0,0,0,0,0.0,0,0
39,2,0,0,0,0,1,0,0,4.2028,0,0,0,0,0.0,0,1
43,2,1,0,0,0,1,0,0,4.3649,0,0,0,0,0.0,0,1
15,1,0,0,0,1,0,0,0,2.2516,0,0,0,0,0.0,0,0
43,2,0,0,0,1,1,0,0,4.0716,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
34,2,0,0,0,1,1,0,0,3.8937,0,0,0,0,0.0,0,1
46,2,1,0,0,1,1,0,0,3.8042,0,0,0,0,0.0,0,1
30,2,0,0,0,1,1,0,0,3.914,0,0,0,0,0.0,0,1
69,2,4,0,0,1,1,0,0,4.5488,0,0,0,0,0.0,0,1
49,2,0,0,0,1,1,0,0,3.5945,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
26,1,1,0,0,1,0,0,0,3.4548,0,0,0,0,0.0,0,0
27,1,1,0,0,1,0,0,0,3.7255,0,0,0,0,0.0,0,0
51,2,1,0,0,1,1,0,0,4.1167,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.1281,0,0,0,0,0.0,0,0
53,2,2,0,0,1,1,0,0,4.1441,0,0,0,0,0.0,0,1
36,2,0,0,0,1,1,0,0,3.8693,0,0,0,0,0.0,0,1
44,2,0,0,0,0,1,1,0,3.5555,0,0,0,0,0.0,0,1
59,2,3,0,0,1,1,0,0,4.1915,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
43,2,1,0,0,1,1,0,0,4.1423,0,0,0,0,0.0,0,1
35,2,0,0,0,1,1,0,0,4.162,0,0,0,0,0.0,0,1
22,1,0,0,0,1,0,0,0,2.914,0,0,0,0,0.0,0,1
43,2,2,0,0,1,1,0,0,4.1356,0,0,0,0,0.0,0,1
94,4,5,0,1,1,3,0,0,4.2122,0,0,0,0,0.0,0,1
231,2,0,0,0,1,1,0,0,3.8454,0,0,0,0,0.0,0,1
41,2,1,0,0,0,1,0,0,4.0836,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.3927,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
24,1,1,0,0,1,0,0,0,3.4566,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
43,2,1,0,0,0,1,0,0,4.1934,0,0,0,0,0.0,0,1
40,2,1,0,0,1,1,0,0,4.0424,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
20,2,0,0,0,1,1,0,0,2.8454,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.2389,0,0,0,0,0.0,0,0
28,1,1,0,0,1,0,0,0,3.4972,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
60,2,3,0,0,1,1,0,0,4.1833,0,0,0,0,0.0,0,1
35,2,0,0,0,1,1,0,0,3.6714,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,3.1699,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
42,1,0,0,0,1,0,0,0,3.4594,0,0,0,0,0.0,0,1
29,2,0,0,0,1,1,0,0,3.4219,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,1
34,2,0,0,0,1,1,0,0,3.4226,0,0,0,0,0.0,0,1
39,2,2,0,0,0,1,0,0,3.9292,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
34,2,1,0,0,1,1,0,0,3.6235,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,2.914,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
49,2,1,0,0,0,1,0,0,3.8636,0,0,0,0,0.0,0,1
399,2,0,0,0,1,1,0,0,3.0062,0,0,0,0,0.0,0,1
44,2,1,0,0,1,1,0,0,3.8817,0,0,0,0,0.0,0,1
25,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,1
38,2,1,0,0,1,1,0,0,4.0733,0,0,0,0,0.0,0,1
40,2,0,0,0,0,1,0,0,4.2256,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
34,2,0,0,0,1,1,1,0,3.8595,0,0,0,0,0.0,0,1
21,2,0,0,0,1,1,0,0,3.2516,0,0,0,0,0.0,0,0
52,3,0,0,0,1,2,1,0,3.5945,0,0,0,0,0.0,0,1
41,2,0,0,0,0,1,0,0,4.2117,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
28,1,1,0,0,1,0,0,0,3.5766,0,0,0,0,0.0,0,0
40,2,0,0,0,1,1,1,0,4.2202,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
39,2,2,0,0,0,1,0,0,3.9445,0,0,0,0,0.0,0,1
25,1,0,0,0,1,0,0,0,3.4528,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.1887,0,0,0,0,0.0,0,0
23,2,1,0,0,1,1,0,0,3.2359,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
29,1,1,0,0,1,0,0,0,3.5464,0,0,0,0,0.0,0,1
91,2,1,0,0,1,1,0,0,4.2653,0,0,0,0,0.0,0,1
43,2,0,0,0,1,1,0,0,4.2117,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,2.5,0,0,0,0,0.0,0,0
45,2,2,0,0,0,1,1,0,4.0079,0,0,0,0,0.0,0,1
37,3,0,0,0,0,2,0,0,3.7647,0,0,0,0,0.0,0,1
25,2,0,0,0,0,1,0,0,3.8366,0,0,0,0,0.0,0,1
22,1,1,0,0,1,0,0,0,3.2389,0,0,0,0,0.0,0,0
28,2,0,0,0,1,1,0,0,3.4714,0,0,0,0,0.0,0,0
25,1,0,0,0,1,0,0,0,3.25,0,0,0,0,0.0,0,0
43,2,0,0,0,1,1,0,0,3.7337,0,0,0,0,0.0,0,1
35,1,2,0,0,1,0,1,0,3.6897,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.7255,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,2.9183,0,0,0,0,0.0,0,0
29,2,0,0,0,1,1,0,0,3.2842,0,0,0,0,0.0,0,1
388,1,0,0,0,1,0,0,0,3.4548,0,0,0,0,0.0,0,1
133,1,1,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
30,2,1,0,0,1,1,0,0,3.9754,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,1
36,2,1,0,0,0,1,0,0,3.7979,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.9219,0,0,0,0,0.0,0,0
37,1,1,0,0,1,0,0,0,3.4714,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
24,1,0,0,0,1,0,0,0,3.3232,0,0,0,0,0.0,0,0
32,2,1,0,0,1,1,0,0,3.5014,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
42,2,2,0,0,0,1,0,0,3.9121,0,0,0,0,0.0,0,1
52,2,3,0,0,1,1,0,0,4.235,0,0,0,0,0.0,0,1
40,2,0,0,0,0,1,0,0,4.173,0,0,0,0,0.0,0,1
55,2,0,0,0,1,1,1,0,3.4273,0,0,0,0,0.0,0,1
46,2,0,0,0,1,1,0,0,4.4187,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
26,1,0,0,0,1,0,0,0,3.6169,0,0,0,0,0.0,0,0
54,2,4,0,0,1,1,1,0,3.8779,0,0,0,0,0.0,0,1
32,2,0,0,0,0,1,0,0,3.9737,0,0,0,0,0.0,0,1
33,2,1,0,0,0,1,0,0,3.7924,0,0,0,0,0.0,0,1
40,2,0,0,0,0,1,0,0,4.1879,0,0,0,0,0.0,0,1
36,2,0,0,0,1,1,0,0,3.5391,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,3.1699,0,0,0,0,0.0,0,0
30,2,0,0,0,1,1,0,0,3.8209,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.3249,0,0,0,0,0.0,0,0
45,2,2,0,0,1,1,1,0,3.9536,0,0,0,0,0.0,0,1
47,2,1,0,0,1,1,0,0,4.4316,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.2776,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.2389,0,0,0,0,0.0,0,0
35,2,0,0,0,1,1,0,0,3.7381,0,0,0,0,0.0,0,1
51,2,2,0,0,0,1,0,0,4.0704,0,0,0,0,0.0,0,1
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
34,2,0,0,0,0,1,0,0,3.708,0,0,0,0,0.0,0,1
29,2,0,0,0,1,1,0,0,3.4842,0,0,0,0,0.0,0,1
46,2,0,0,0,0,1,0,0,4.2336,0,0,0,0,0.0,0,1
22,1,0,0,0,1,0,0,0,3.5466,0,0,0,0,0.0,0,0
29,2,1,0,0,1,1,0,0,3.4464,0,0,0,0,0.0,0,1
52,2,2,0,0,1,1,0,0,3.9647,0,0,0,0,0.0,0,1
38,1,0,0,0,1,0,0,0,3.085,0,0,0,0,0.0,0,1
39,2,2,0,0,0,1,0,0,4.007,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.8464,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.0221,0,0,0,0,0.0,0,0
38,1,0,0,0,1,0,0,0,3.085,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
30,1,1,0,0,1,0,0,0,3.3866,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,2.914,0,0,0,0,0.0,0,1
86,2,0,0,0,0,1,0,0,4.0141,0,0,0,0,0.0,0,1
38,2,0,0,0,0,1,1,0,4.2202,0,0,0,0,0.0,0,1
41,2,2,0,0,0,1,0,0,4.1241,0,0,0,0,0.0,0,1
22,1,1,0,0,1,0,0,0,3.2389,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
24,1,0,0,0,1,0,0,0,3.5069,0,0,0,0,0.0,0,0
33,1,0,0,0,1,0,0,0,3.5221,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,2.5,0,0,0,0,0.0,0,0
24,1,0,0,0,1,0,0,0,3.5069,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
23,1,1,0,0,1,0,0,0,3.4677,0,0,0,0,0.0,0,0
35,2,0,0,0,1,1,0,0,3.8842,0,0,0,0,0.0,0,1
46,2,3,0,0,1,1,0,0,3.9929,0,0,0,0,0.0,0,1
142,1,1,0,0,1,0,0,0,3.3083,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.7255,0,0,0,0,0.0,0,0
28,2,1,0,0,1,1,0,0,3.5111,0,0,0,0,0.0,0,1
42,3,0,0,0,0,2,0,0,4.1503,0,0,0,0,0.0,0,1
27,1,0,0,0,1,0,0,0,3.3502,0,0,0,0,0.0,0,0
34,2,1,0,0,1,1,0,0,3.4489,0,0,0,0,0.0,0,1
28,1,1,0,0,1,0,0,0,3.4714,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,2.7322,0,0,0,0,0.0,0,0
14,1,0,0,0,1,0,0,0,2.3219,0,0,0,0,0.0,0,0
29,1,0,0,0,1,0,0,0,3.5945,0,0,0,0,0.0,0,1
31,1,1,0,0,1,0,0,0,3.7322,0,0,0,0,0.0,0,1
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
47,2,1,0,0,1,1,0,0,4.0667,0,0,0,0,0.0,0,1
41,3,1,0,0,0,2,0,0,4.0545,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
26,2,0,0,0,1,1,0,0,3.4548,0,0,0,0,0.0,0,1
18,1,0,0,0,1,0,0,0,2.7255,0,0,0,0,0.0,0,0
44,2,2,0,0,1,1,0,0,3.6729,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
19,1,1,0,0,1,0,0,0,3.3219,0,0,0,0,0.0,0,0
70,2,0,0,0,1,1,0,0,3.3773,0,0,0,0,0.0,0,1
31,2,2,0,0,0,1,0,0,3.4387,0,0,0,0,0.0,0,1
47,2,1,0,0,1,1,0,0,3.6978,0,0,0,0,0.0,0,1
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
46,2,1,0,0,1,1,0,0,4.1014,0,0,0,0,0.0,0,1
20,1,1,0,0,1,0,0,0,3.4594,0,0,0,0,0.0,0,0
29,2,1,0,0,0,1,0,0,3.4251,0,0,0,0,0.0,0,1
32,2,1,0,0,0,1,0,0,3.7795,0,0,0,0,0.0,0,1
31,2,0,0,0,1,1,1,0,3.4474,0,0,0,0,0.0,0,1
24,1,1,0,0,1,0,0,0,3.5069,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.4594,0,0,0,0,0.0,0,0
23,1,1,0,0,1,0,0,0,3.3249,0,0,0,0,0.0,0,0
36,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.8464,0,0,0,0,0.0,0,0
105,3,0,0,1,1,2,0,0,4.6335,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
54,2,0,0,0,1,1,1,0,3.3842,0,0,0,0,0.0,0,1
24,2,0,0,0,1,1,0,0,3.6402,0,0,0,0,0.0,0,0
42,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,1
52,2,0,0,0,0,1,0,0,3.027,0,0,0,0,0.0,0,1
396,3,0,0,0,1,2,0,0,3.2928,0,0,0,0,0.0,0,1
25,1,0,0,0,1,0,0,0,3.2028,0,0,0,0,0.0,0,0
23,1,0,0,0,1,0,0,0,3.5216,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.027,0,0,0,0,0.0,0,0
41,2,2,0,0,1,1,0,0,3.9445,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
42,2,1,0,0,1,1,0,0,3.9408,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
39,2,0,0,0,0,1,0,0,4.0778,0,0,0,0,0.0,0,1
33,1,0,0,0,1,0,0,0,3.5,0,0,0,0,0.0,0,1
61,1,3,0,0,1,0,0,0,3.6819,0,0,0,0,0.0,0,1
31,2,0,0,0,1,1,0,0,4.0615,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
23,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,0
48,2,0,0,0,0,1,0,0,4.2595,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
33,1,0,0,0,1,0,0,0,3.4906,0,0,0,0,0.0,0,0
25,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,1
42,2,0,0,0,1,1,0,0,4.1241,0,0,0,0,0.0,0,1
38,2,0,0,0,1,1,0,0,3.483,0,0,0,0,0.0,0,1
39,1,2,0,0,1,0,0,0,4.0049,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
17,1,0,0,0,1,0,0,0,2.75,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.085,0,0,0,0,0.0,0,0
21,1,0,0,0,1,0,0,0,3.2516,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.3347,0,0,0,0,0.0,0,0
39,2,1,0,0,0,1,0,0,4.1639,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
23,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,0
20,1,0,0,0,1,0,0,0,3.0958,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.3927,0,0,0,0,0.0,0,0
30,2,0,0,0,1,1,0,0,3.4226,0,0,0,0,0.0,0,1
35,2,0,0,0,1,1,0,0,3.7672,0,0,0,0,0.0,0,1
63,2,1,0,0,1,1,0,0,4.1719,0,0,0,0,0.0,0,1
43,2,1,0,0,1,1,0,0,4.2373,0,0,0,0,0.0,0,1
43,2,1,0,0,0,1,0,0,4.0378,0,0,0,0,0.0,0,1
48,2,0,0,0,1,1,0,0,4.1604,0,0,0,0,0.0,0,1
72,1,2,0,0,1,0,0,0,3.9489,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.9219,0,0,0,0,0.0,0,0
18,1,0,0,0,1,0,0,0,2.9477,0,0,0,0,0.0,0,0
14,1,0,0,0,1,0,0,0,2.3219,0,0,0,0,0.0,0,0
379,1,0,0,0,1,0,0,0,3.6645,0,0,0,0,0.0,0,1
21,1,0,0,0,1,0,0,0,3.4183,0,0,0,0,0.0,0,0
29,1,0,0,0,1,0,0,0,3.6219,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
47,2,2,0,0,1,1,0,0,4.2082,0,0,0,0,0.0,0,1
17,1,0,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.2389,0,0,0,0,0.0,0,0
406,2,0,0,0,1,1,0,0,3.5383,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.9219,0,0,0,0,0.0,0,0
41,2,2,0,0,1,1,0,0,4.2028,0,0,0,0,0.0,0,1
33,2,0,0,0,1,1,0,0,3.4591,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.8074,0,0,0,0,0.0,0,0
26,1,1,0,0,1,0,0,0,3.3927,0,0,0,0,0.0,0,1
26,1,0,0,0,1,0,0,0,3.7345,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
24,1,0,0,0,1,0,0,0,3.7736,0,0,0,0,0.0,0,0
19,1,0,0,0,1,0,0,0,3.1219,0,0,0,0,0.0,0,0
22,1,0,0,0,1,0,0,0,3.1808,0,0,0,0,0.0,0,0
24,1,0,0,0,1,0,0,0,3.5069,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
32,2,0,0,0,0,1,0,0,4.1337,0,0,0,0,0.0,0,1
43,1,0,0,0,1,0,0,0,3.585,0,0,0,0,0.0,0,1
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
40,2,1,0,0,1,1,0,0,3.921,0,0,0,0,0.0,0,1
41,3,0,0,0,0,2,0,0,4.0797,0,0,0,0,0.0,0,1
19,1,0,0,0,1,0,0,0,2.8464,0,0,0,0,0.0,0,0
25,1,1,0,0,1,0,0,0,3.75,0,0,0,0,0.0,0,0
15,1,0,0,0,1,0,0,0,2.2516,0,0,0,0,0.0,0,0
43,2,5,0,0,1,1,0,0,3.6794,0,0,0,0,0.0,0,1
15,1,0,0,0,1,0,0,0,2.585,0,0,0,0,0.0,0,0
16,1,0,0,0,1,0,0,0,2.5216,0,0,0,0,0.0,0,0
34,1,0,0,0,1,0,0,0,3.3788,0,0,0,0,0.0,0,1
22,1,0,0,0,1,0,0,0,3.3927,0,0,0,0,0.0,0,0
37,2,2,0,0,1,1,1,0,3.9233,0,0,0,0,0.0,0,1
23,1,0,0,0,1,0,0,0,3.3249,0,0,0,0,0.0,0,0
